@_fa,@seq,author-url,authid,authname,surname,given-name,initials,entry_number,afid.@_fa,afid.$
true,3,https://api.elsevier.com/content/author/author_id/55995860500,55995860500,Ramírez-Marcial N.,Ramírez-Marcial,Neptali,N.,9,true,60121765
true,4,https://api.elsevier.com/content/author/author_id/7801426900,7801426900,Domínguez-Vázquez G.,Domínguez-Vázquez,Gabriela,G.,9,true,60121765
true,5,https://api.elsevier.com/content/author/author_id/6507181047,6507181047,Martínez-Icó M.,Martínez-Icó,Miguel,M.,9,true,60121765
true,1,https://api.elsevier.com/content/author/author_id/6602838484,6602838484,Ratsirarson J.,Ratsirarson,Joelison,J.,10,true,60022659
true,2,https://api.elsevier.com/content/author/author_id/6603757875,6603757875,Silander J.A.,Silander,John A.,J.A.,10,true,60022659
true,1,https://api.elsevier.com/content/author/author_id/6701675682,6701675682,Duivenvoorden J.,Duivenvoorden,J. F.,J.F.,11,true,60002483
true,1,https://api.elsevier.com/content/author/author_id/35571238000,35571238000,Brooke M.D.L.,Brooke,M. De L.,M.D.L.,12,true,60031101
true,2,https://api.elsevier.com/content/author/author_id/7408263635,7408263635,Jones P.J.,Jones,P. J.,P.J.,12,true,60027272
true,3,https://api.elsevier.com/content/author/author_id/56260183400,56260183400,Vickery J.A.,Vickery,J. A.,J.A.,12,true,60027272
true,4,https://api.elsevier.com/content/author/author_id/6505536316,6505536316,Waldran S.,Waldran,S.,S.,12,true,60011149
true,1,https://api.elsevier.com/content/author/author_id/7004608079,7004608079,Shafir S.,Shafir,Sharoni,S.,13,true,60012708
true,1,https://api.elsevier.com/content/author/author_id/6603288856,6603288856,Morellato P.,Morellato,Patricia C.,P.C.,14,true,60006028
true,2,https://api.elsevier.com/content/author/author_id/6602500115,6602500115,Leitão-Filho H.,Leitão-Filho,Hermógenes F.,H.F.,14,true,60029570
true,1,https://api.elsevier.com/content/author/author_id/6603897323,6603897323,Acosta H.,Acosta,Hernando,H.,15,true,60052106
true,2,https://api.elsevier.com/content/author/author_id/7004563994,7004563994,Cavelier J.,Cavelier,Jaime,J.,15,true,60052106
true,3,https://api.elsevier.com/content/author/author_id/7801634804,7801634804,Londoño S.,Londoño,Sebastián,S.,15,true,60052106
true,1,https://api.elsevier.com/content/author/author_id/6603873659,6603873659,Rebelo C.,Rebelo,Celeste F.,C.F.,16,true,60008088
true,2,https://api.elsevier.com/content/author/author_id/55664060800,55664060800,Williamson G.,Williamson,G. Bruce,G.B.,16,true,60007566
true,1,https://api.elsevier.com/content/author/author_id/7006465552,7006465552,McDowell W.,McDowell,William H.,W.H.,17,true,60027576
true,2,https://api.elsevier.com/content/author/author_id/6507504564,6507504564,McSwiney C.,McSwiney,Claire P.,C.P.,17,true,60027576
true,3,https://api.elsevier.com/content/author/author_id/7005878944,7005878944,Bowden W.,Bowden,William B.,W.B.,17,true,60027576
true,1,https://api.elsevier.com/content/author/author_id/7003474461,7003474461,Putz F.E.,Putz,F. E.,F.E.,18,true,60069393
true,2,https://api.elsevier.com/content/author/author_id/57217789545,57217789545,Viana V.,Viana,V.,V.,18,true,60069393
true,1,https://api.elsevier.com/content/author/author_id/7005556770,7005556770,Pinard M.,Pinard,Michelle A.,M.A.,19,true,60013959
true,2,https://api.elsevier.com/content/author/author_id/7003474461,7003474461,Putz F.,Putz,Francis E.,F.E.,19,true,60069393
true,1,https://api.elsevier.com/content/author/author_id/6603671959,6603671959,Kappelle M.,Kappelle,Maarhan,M.,20,true,60002483
true,2,https://api.elsevier.com/content/author/author_id/7101675612,7101675612,Leal M.,Leal,Miguel E.,M.E.,20,true,60002483
true,1,https://api.elsevier.com/content/author/author_id/6507500223,6507500223,Laurence W.F.,Laurence,William F.,W.F.,21,true,60032331
true,2,https://api.elsevier.com/content/author/author_id/57201304604,57201304604,Laurence S.G.W.,Laurence,Susan G.W.,S.G.W.,21,true,60008291
true,1,https://api.elsevier.com/content/author/author_id/8538346000,8538346000,Datta A.,Datta,Aparajita,A.,22,true,60008091
true,2,https://api.elsevier.com/content/author/author_id/55666349300,55666349300,Goyal S.,Goyal,S. P.,S.P.,22,true,60008091
true,1,https://api.elsevier.com/content/author/author_id/7401468876,7401468876,Mason D.,Mason,Douglas,D.,23,true,60032179
true,1,https://api.elsevier.com/content/author/author_id/7004241746,7004241746,Benstead J.P.,Benstead,Jonathan P.,J.P.,24,true,60105356
true,1,https://api.elsevier.com/content/author/author_id/6603671846,6603671846,Freiberg M.,Freiberg,Martin,M.,25,true,60010586
true,1,https://api.elsevier.com/content/author/author_id/6603786381,6603786381,Staats C.,Staats,Christine M.,C.M.,26,true,60009500
true,2,https://api.elsevier.com/content/author/author_id/7007028482,7007028482,Schall J.,Schall,Joseph J.,J.J.,26,true,60009500
true,1,https://api.elsevier.com/content/author/author_id/55915600100,55915600100,Gascon C.,Gascon,Claude,C.,27,true,60015881
true,2,https://api.elsevier.com/content/author/author_id/6603821827,6603821827,Lougheed S.,Lougheed,Stephen C.,S.C.,27,true,60015881
true,3,https://api.elsevier.com/content/author/author_id/7004518569,7004518569,Bogart J.,Bogart,James P.,J.P.,27,true,60015881
true,1,https://api.elsevier.com/content/author/author_id/7102080211,7102080211,Gonzalez O.,Gonzalez,Otto J.,O.J.,28,true,60025778
true,2,https://api.elsevier.com/content/author/author_id/7006751939,7006751939,Zak D.,Zak,Donald R.,D.R.,28,true,60025778
true,1,https://api.elsevier.com/content/author/author_id/57210318623,57210318623,Bernal R.,Bernal,Rodrigo,R.,29,true,60055696
true,2,https://api.elsevier.com/content/author/author_id/6603454655,6603454655,Ervik F.,Ervik,Finn,F.,29,true,60029616
true,1,https://api.elsevier.com/content/author/author_id/7404248411,7404248411,Sun C.,Sun,Chin,C.,30,true,60032179
true,2,https://api.elsevier.com/content/author/author_id/6603459442,6603459442,Kaplin B.,Kaplin,Beth A.,B.A.,30,true,60032179
true,3,https://api.elsevier.com/content/author/author_id/7102319468,7102319468,Kristensen K.,Kristensen,Kurt A.,K.A.,30,true,60032179
true,4,https://api.elsevier.com/content/author/author_id/6506834770,6506834770,Munyaligoga V.,Munyaligoga,Viateur,V.,30,true,60072918
true,5,https://api.elsevier.com/content/author/author_id/6506603442,6506603442,Mvukiyumwami J.,Mvukiyumwami,Joseph,J.,30,true,101790097
true,6,https://api.elsevier.com/content/author/author_id/6507597406,6507597406,Ka Kajondo K.,Ka Kajondo,Kanyoyo,K.,30,true,60072918
true,7,https://api.elsevier.com/content/author/author_id/6603659239,6603659239,Moermond T.,Moermond,Timothy C.,T.C.,30,true,60032179
true,1,https://api.elsevier.com/content/author/author_id/25958296800,25958296800,Passos L.,Passos,Luciana,L.,31,true,60029570
