@_fa,@seq,author-url,authid,authname,surname,given-name,initials,entry_number,afid.@_fa,afid.$
true,1,https://api.elsevier.com/content/author/author_id/7005418113,7005418113,Stamps J.A.,Stamps,J. A.,J.A.,30,true,60014439
true,2,https://api.elsevier.com/content/author/author_id/55817552129,55817552129,Krishnan V.V.,Krishnan,V. V.,V.V.,30,true,60014439
true,1,https://api.elsevier.com/content/author/author_id/7004647960,7004647960,Ashman T.,Ashman,T. L.,T.L.,31,true,60015543
true,2,https://api.elsevier.com/content/author/author_id/6506658191,6506658191,Diefenderfer C.,Diefenderfer,C.,C.,31,true,60015543
true,1,https://api.elsevier.com/content/author/author_id/7401502746,7401502746,Petersen J.E.,Petersen,J. E.,J.E.,32,true,60005300
true,2,https://api.elsevier.com/content/author/author_id/7102581412,7102581412,Hastings A.,Hastings,A.,A.,32,true,60005300
NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA
true,1,https://api.elsevier.com/content/author/author_id/7003282579,7003282579,Kingsolver J.G.,Kingsolver,J. G.,J.G.,34,true,60025111
true,2,https://api.elsevier.com/content/author/author_id/24329029300,24329029300,Hoekstra H.E.,Hoekstra,H. E.,H.E.,34,true,60025111
true,3,https://api.elsevier.com/content/author/author_id/7102701490,7102701490,Hoekstra J.M.,Hoekstra,J. M.,J.M.,34,true,60025111
true,4,https://api.elsevier.com/content/author/author_id/7004503131,7004503131,Berrigan D.,Berrigan,D.,D.,34,true,60025111
true,5,https://api.elsevier.com/content/author/author_id/57208971188,57208971188,Vignieri S.N.,Vignieri,S. N.,S.N.,34,true,60025111
true,6,https://api.elsevier.com/content/author/author_id/36882243600,36882243600,Hill C.E.,Hill,C. E.,C.E.,34,true,60025111
true,7,https://api.elsevier.com/content/author/author_id/56246148100,56246148100,Hoang A.,Hoang,A.,A.,34,true,60025111
true,8,https://api.elsevier.com/content/author/author_id/7006869008,7006869008,Gibert P.,Gibert,P.,P.,34,true,60025111
true,9,https://api.elsevier.com/content/author/author_id/6603532983,6603532983,Beerli P.,Beerli,P.,P.,34,true,60025111
true,1,https://api.elsevier.com/content/author/author_id/6701323005,6701323005,Halaj J.,Halaj,J.,J.,35,true,60015941
true,2,https://api.elsevier.com/content/author/author_id/7202542635,7202542635,Wise D.H.,Wise,D. H.,D.H.,35,true,60015941
true,1,https://api.elsevier.com/content/author/author_id/7401637332,7401637332,Sakai S.,Sakai,S.,S.,36,true,60008435
true,2,https://api.elsevier.com/content/author/author_id/23990491500,23990491500,Harada Y.,Harada,Y.,Y.,36,true,60008435
true,1,https://api.elsevier.com/content/author/author_id/6602352568,6602352568,Codeço C.,Codeço,C. T.,C.T.,37,true,100509596
true,2,https://api.elsevier.com/content/author/author_id/7102154015,7102154015,Grover J.,Grover,J. P.,J.P.,37,true,100509596
true,1,https://api.elsevier.com/content/author/author_id/26637525900,26637525900,Richardson J.,Richardson,J. M.L.,J.M.L.,38,true,60016849
NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA
true,1,https://api.elsevier.com/content/author/author_id/6701398382,6701398382,Kodric-Brown A.,Kodric-Brown,A.,A.,40,true,60033021
true,2,https://api.elsevier.com/content/author/author_id/6603545671,6603545671,Nicoletto P.,Nicoletto,P. F.,P.F.,40,true,60033021
true,1,https://api.elsevier.com/content/author/author_id/6602936155,6602936155,Niewiarowski P.,Niewiarowski,P. H.,P.H.,41,true,60032143
true,1,https://api.elsevier.com/content/author/author_id/7005435560,7005435560,Kokko H.,Kokko,H.,H.,42,true,60031101
true,2,https://api.elsevier.com/content/author/author_id/56804497000,56804497000,Sutherland W.,Sutherland,W. J.,W.J.,42,true,60031101
true,3,https://api.elsevier.com/content/author/author_id/7201604325,7201604325,Johnstone R.,Johnstone,R. A.,R.A.,42,true,60031101
true,1,https://api.elsevier.com/content/author/author_id/9134106600,9134106600,Armsworth P.,Armsworth,P. R.,P.R.,43,true,60012708
true,2,https://api.elsevier.com/content/author/author_id/7402505962,7402505962,James M.,James,M. K.,M.K.,43,true,60012708
true,3,https://api.elsevier.com/content/author/author_id/7006637963,7006637963,Bode L.,Bode,L.,L.,43,true,60012708
true,1,https://api.elsevier.com/content/author/author_id/7005624196,7005624196,Harte J.,Harte,J.,J.,44,true,60121456
true,2,https://api.elsevier.com/content/author/author_id/7102086774,7102086774,Blackburn T.,Blackburn,T.,T.,44,true,60121456
true,3,https://api.elsevier.com/content/author/author_id/6602349246,6602349246,Ostling A.,Ostling,A.,A.,44,true,60121456
